station_id,station_name,province,district,latitude,longitude,timestamp,data_source,data_quality,data_time,error_reason,temperature_current,temperature_max,temperature_min,temperature_avg,humidity_current,humidity_max,humidity_min,humidity_avg,pressure_current,pressure_max,pressure_min,pressure_avg,wind_speed_current,wind_speed_max,wind_speed_min,wind_speed_avg,wind_direction_current,wind_direction_avg,rain_current,rain_max,rain_min,rain_avg,rain_total,cloud_cover_current,cloud_cover_max,cloud_cover_min,cloud_cover_avg,visibility_current,visibility_max,visibility_min,visibility_avg,thunder_probability
LC_BT,Huyện Bát Xát - Lào Cai,Lào Cai,Bát Xát,22.5333,103.8833,2026-03-12 02:02:06,openmeteo,high,2026-03-12T09:00,,12.2,21.4,10.5,14.8,97,100,63,87.8,1022.2,1023.5,1012.0,1018.4,7.4,12.1,1.1,5.8,67,173.3,0.0,0.3,0.1,0.1,3.0,100,100,16,88.7,24.1,24.1,3.3,19.0,10
LC_SM,Huyện Sa Pa - Lào Cai,Lào Cai,Sa Pa,22.3367,103.84,2026-03-12 02:02:10,statistical,medium,2026-03-12T02:02:10.722525,,21.1,28.5,18.6,23.3,86,90,76,82.7,1010.0,1020.0,1005.0,1012.6,2.4,5.6,1.5,3.4,68,136.0,0.0,4.8,2.7,0.5,12.1,71,78,53,64.2,10.6,13.5,9.3,11.4,10
LC_LC2,Thành phố Lào Cai - Lào Cai,Lào Cai,Lào Cai,22.4833,103.95,2026-03-12 02:02:05,openmeteo,high,2026-03-12T09:00,,18.3,27.5,17.2,19.7,87,100,65,84.8,1021.1,1022.6,1009.2,1017.3,2.1,10.6,0.4,4.0,121,77.5,0.0,0.2,0.1,0.1,1.5,98,100,21,90.9,24.1,24.1,3.3,19.0,10
LD_BD,Huyện Bảo Lâm - Lâm Đồng,Lâm Đồng,Bảo Lâm,11.7,107.7167,2026-03-12 02:01:01,openmeteo,high,2026-03-12T09:00,,22.8,31.9,17.6,23.3,66,90,28,64.7,1014.9,1016.8,1008.6,1013.1,11.7,17.1,1.4,7.5,56,55.3,0.0,0.2,0.1,0.0,0.6,30,99,0,37.3,24.1,24.1,10.0,23.9,0
LD_CD,Huyện Cát Tiên - Lâm Đồng,Lâm Đồng,Cát Tiên,11.5833,107.35,2026-03-12 02:01:01,openmeteo,high,2026-03-12T09:00,,26.6,34.6,20.9,26.7,61,90,34,63.9,1013.7,1015.6,1007.6,1011.9,9.2,13.3,0.5,4.6,59,61.0,0.0,1.1,0.1,0.2,4.1,0,100,0,42.4,24.1,24.1,21.6,24.1,5
LD_DD,Huyện Di Linh - Lâm Đồng,Lâm Đồng,Di Linh,11.5833,108.0667,2026-03-12 02:01:02,openmeteo,high,2026-03-12T09:00,,21.4,28.9,14.4,20.5,64,97,33,72.8,1015.6,1017.7,1009.4,1014.1,6.9,13.0,1.3,5.2,43,63.3,0.0,3.7,0.1,0.4,9.9,34,100,0,51.4,24.1,24.1,12.0,24.0,0
LD_LH,Huyện Lâm Hà - Lâm Đồng,Lâm Đồng,Lâm Hà,11.8333,108.2,2026-03-12 02:01:04,openmeteo,high,2026-03-12T09:00,,23.2,29.6,15.2,21.4,65,97,35,71.9,1015.8,1018.0,1010.2,1014.6,3.4,16.9,0.4,5.7,18,29.1,0.0,2.6,0.1,0.2,5.0,37,100,0,46.1,24.1,24.1,13.3,24.0,0
LD_LC,Huyện Lạc Dương - Lâm Đồng,Lâm Đồng,Lạc Dương,12.0,108.4333,2026-03-12 02:01:03,openmeteo,high,2026-03-12T09:00,,18.9,24.6,13.1,17.7,70,92,41,72.0,1016.6,1018.6,1011.2,1015.4,8.9,19.6,2.4,8.8,43,50.9,0.0,0.8,0.1,0.1,1.9,49,100,0,43.6,24.1,24.1,0.3,21.0,0
LD_DT2,Huyện Đam Rông - Lâm Đồng,Lâm Đồng,Đam Rông,12.0833,108.1667,2026-03-12 02:01:02,openmeteo,high,2026-03-12T09:00,,23.8,33.2,16.1,23.4,70,100,32,70.6,1015.7,1017.6,1009.2,1013.8,8.8,22.5,0.4,7.9,12,13.5,0.0,0.3,0.3,0.0,0.3,34,98,0,30.5,24.1,24.1,8.0,23.8,0
LD_DL2,Huyện Đơn Dương - Lâm Đồng,Lâm Đồng,Đơn Dương,11.75,108.55,2026-03-12 02:01:02,openmeteo,high,2026-03-12T09:00,,22.9,29.0,14.4,20.9,57,95,36,67.5,1015.7,1017.9,1010.3,1014.7,12.6,20.1,5.6,9.5,66,75.7,0.0,1.0,0.3,0.1,2.4,50,100,0,53.0,24.1,24.1,19.4,23.9,0
LD_DH,Huyện Đạ Huoai - Lâm Đồng,Lâm Đồng,Đạ Huoai,11.4167,107.6333,2026-03-12 02:01:02,openmeteo,high,2026-03-12T09:00,,27.7,33.8,20.4,26.8,65,98,43,74.1,1013.5,1015.6,1008.0,1011.8,0.4,12.7,0.4,4.4,270,131.7,0.0,1.2,0.1,0.1,3.4,0,100,0,43.9,24.1,24.1,18.0,24.0,5
LD_DT,Huyện Đạ Tẻh - Lâm Đồng,Lâm Đồng,Đạ Tẻh,11.5,107.5167,2026-03-12 02:01:02,openmeteo,high,2026-03-12T09:00,,27.7,35.9,20.8,27.4,61,94,32,66.1,1013.4,1015.4,1007.4,1011.6,4.3,10.5,0.0,3.8,42,43.5,0.0,4.8,0.1,0.4,9.4,0,100,0,43.8,24.1,24.1,12.3,23.9,5
LD_DR,Huyện Đức Trọng - Lâm Đồng,Lâm Đồng,Đức Trọng,11.7333,108.3,2026-03-12 02:01:03,openmeteo,high,2026-03-12T09:00,,22.0,29.8,14.9,21.3,66,100,33,72.5,1015.6,1017.8,1009.5,1014.1,2.3,12.4,0.8,5.0,51,70.5,0.0,2.3,0.1,0.3,6.4,34,100,0,54.8,24.1,24.1,13.3,24.0,0
LD_BA,Thành phố Bảo Lộc - Lâm Đồng,Lâm Đồng,Bảo Lộc,11.55,107.8,2026-03-12 02:01:01,openmeteo,high,2026-03-12T09:00,,24.8,30.2,18.4,23.6,67,90,49,72.5,1014.0,1016.1,1008.9,1012.5,2.9,10.2,0.7,6.0,60,95.2,0.0,0.6,0.1,0.1,2.9,16,92,0,44.0,24.1,24.1,18.0,24.0,0
LD_DL,Thành phố Đà Lạt - Lâm Đồng,Lâm Đồng,Đà Lạt,11.9404,108.4587,2026-03-12 02:01:01,openmeteo,high,2026-03-12T09:00,,19.5,25.2,13.7,18.4,70,92,41,72.0,1016.6,1018.6,1011.2,1015.4,8.9,19.6,2.4,8.8,43,50.9,0.0,0.8,0.1,0.1,1.9,49,100,0,43.6,24.1,24.1,0.3,21.0,0
LS_CL,Huyện Cao Lộc - Lạng Sơn,Lạng Sơn,Cao Lộc,21.9,106.8,2026-03-12 02:01:47,openmeteo,high,2026-03-12T09:00,,18.8,24.5,14.0,19.0,75,94,45,78.9,1021.6,1023.0,1011.8,1018.0,11.2,15.5,0.4,6.1,42,137.5,0.0,0.0,0.0,0.0,0.0,86,100,0,81.7,24.1,24.1,23.7,24.1,0
LS_LL,Huyện Lộc Bình - Lạng Sơn,Lạng Sơn,Lộc Bình,21.75,106.9333,2026-03-12 02:01:47,openmeteo,high,2026-03-12T09:00,,19.3,24.2,14.3,19.1,70,97,45,78.1,1021.4,1023.0,1011.9,1018.0,11.5,14.4,0.4,6.2,41,138.6,0.0,0.0,0.0,0.0,0.0,66,100,0,77.8,24.1,24.1,24.1,24.1,0
LS_LS,Thành phố Lạng Sơn - Lạng Sơn,Lạng Sơn,Lạng Sơn,21.8478,106.7578,2026-03-12 02:01:47,openmeteo,high,2026-03-12T09:00,,18.9,24.6,14.1,19.1,75,94,45,78.9,1021.6,1023.0,1011.8,1018.0,11.2,15.5,0.4,6.1,42,137.5,0.0,0.0,0.0,0.0,0.0,86,100,0,81.7,24.1,24.1,24.0,24.1,0
ND_GL,Huyện Giao Thủy - Nam Định,Nam Định,Giao Thủy,20.2333,106.45,2026-03-12 02:00:46,openmeteo,high,2026-03-12T09:00,,20.3,26.3,15.9,20.8,79,99,54,85.5,1020.7,1022.0,1011.4,1017.4,6.5,21.7,2.4,8.8,357,81.0,0.0,0.4,0.1,0.1,1.8,96,100,21,75.8,24.1,24.1,7.8,23.7,0
ND_HH,Huyện Hải Hậu - Nam Định,Nam Định,Hải Hậu,20.1833,106.3,2026-03-12 02:00:46,openmeteo,high,2026-03-12T09:00,,20.0,26.8,17.0,21.1,80,100,57,84.1,1020.7,1022.0,1011.1,1017.4,4.7,16.2,0.4,6.1,360,75.5,0.0,0.2,0.1,0.0,0.9,100,100,19,76.7,24.1,24.1,19.3,24.0,0
ND_ML,Huyện Mỹ Lộc - Nam Định,Nam Định,Mỹ Lộc,20.4667,106.1167,2026-03-12 02:00:47,openmeteo,high,2026-03-12T09:00,,20.2,27.7,17.5,21.3,77,99,51,82.2,1020.8,1022.3,1010.5,1017.4,2.3,15.5,0.7,5.9,321,126.5,0.0,0.3,0.1,0.1,3.5,100,100,13,80.5,24.1,24.1,14.0,23.9,0
ND_NC,Huyện Nam Trực - Nam Định,Nam Định,Nam Trực,20.3333,106.2,2026-03-12 02:00:47,openmeteo,high,2026-03-12T09:00,,20.1,27.0,16.1,20.9,78,99,54,84.5,1020.7,1022.1,1011.0,1017.4,5.1,18.8,1.8,7.4,352,90.4,0.0,0.4,0.1,0.1,2.1,100,100,10,78.5,24.1,24.1,17.5,24.0,0
ND_TK,Huyện Trực Ninh - Nam Định,Nam Định,Trực Ninh,20.25,106.25,2026-03-12 02:00:48,openmeteo,high,2026-03-12T09:00,,20.2,26.9,16.2,20.9,78,99,54,84.6,1020.7,1022.1,1011.1,1017.4,5.4,20.3,1.5,7.7,356,85.6,0.0,0.3,0.2,0.1,1.5,100,100,26,78.4,24.1,24.1,17.5,24.0,0
ND_VB,Huyện Vụ Bản - Nam Định,Nam Định,Vụ Bản,20.3667,106.1,2026-03-12 02:00:47,openmeteo,high,2026-03-12T09:00,,20.2,27.0,16.3,21.1,79,100,53,83.9,1020.8,1022.1,1010.7,1017.4,3.8,16.7,0.8,6.5,343,102.6,0.0,0.3,0.2,0.1,2.6,100,100,2,78.7,24.1,24.1,18.1,23.8,0
ND_XT,Huyện Xuân Trường - Nam Định,Nam Định,Xuân Trường,20.3,106.35,2026-03-12 02:00:48,openmeteo,high,2026-03-12T09:00,,20.3,26.2,15.9,20.8,79,99,54,85.5,1020.7,1022.0,1011.4,1017.4,6.5,21.7,2.4,8.8,357,81.0,0.0,0.4,0.1,0.1,1.8,96,100,21,75.8,24.1,24.1,17.5,24.0,0
ND_YN,Huyện Ý Yên - Nam Định,Nam Định,Ý Yên,20.3167,106.0167,2026-03-12 02:00:48,openmeteo,high,2026-03-12T09:00,,20.0,27.3,16.6,21.1,79,100,52,83.0,1020.8,1022.2,1010.6,1017.5,2.1,16.5,0.0,5.5,329,111.1,0.0,0.3,0.1,0.1,2.2,100,100,19,82.5,24.1,24.1,18.1,23.8,0
ND_TP,Thành phố Nam Định - Nam Định,Nam Định,Nam Định,20.42,106.1683,2026-03-12 02:00:46,openmeteo,high,2026-03-12T09:00,,20.1,27.0,16.3,21.0,79,100,53,83.9,1020.8,1022.1,1010.7,1017.4,3.8,16.7,0.8,6.5,343,102.6,0.0,0.3,0.2,0.1,2.6,100,100,2,78.7,24.1,24.1,17.5,24.0,0
NA_HH,Huyện Hoàng Mai - Nghệ An,Nghệ An,Hoàng Mai,19.2667,105.7167,2026-03-12 02:01:37,openmeteo,high,2026-03-12T09:00,,19.9,26.9,16.6,20.9,85,100,64,85.8,1020.5,1021.6,1010.9,1017.3,6.1,14.2,0.4,5.4,3,29.1,0.0,0.3,0.1,0.0,0.7,86,100,12,78.0,24.1,24.1,17.7,23.9,0
NA_VH,Thành phố Vinh - Nghệ An,Nghệ An,Vinh,18.6733,105.6811,2026-03-12 02:01:36,openmeteo,high,2026-03-12T09:00,,20.5,29.8,17.7,21.5,84,100,56,84.5,1020.4,1021.6,1010.0,1017.0,6.1,12.2,0.4,4.4,332,5.8,0.0,0.3,0.1,0.1,1.6,90,100,0,76.3,24.1,24.1,16.0,23.4,0
NA_CT,Thị xã Cửa Lò - Nghệ An,Nghệ An,Cửa Lò,18.8167,105.7167,2026-03-12 02:01:37,openmeteo,high,2026-03-12T09:00,,20.7,28.1,17.9,21.4,85,100,65,85.8,1020.3,1021.6,1010.6,1017.1,5.4,12.2,0.7,4.4,352,15.0,0.0,0.1,0.1,0.0,0.6,93,100,3,76.1,24.1,24.1,16.0,23.4,0
NA_TH,Thị xã Thái Hòa - Nghệ An,Nghệ An,Thái Hòa,19.3,105.4667,2026-03-12 02:01:36,openmeteo,high,2026-03-12T09:00,,20.0,28.1,16.9,21.0,82,100,57,83.1,1020.6,1021.8,1010.2,1017.3,4.4,13.2,0.0,4.4,9,43.0,0.0,0.1,0.1,0.0,0.3,97,100,35,79.8,24.1,24.1,23.1,24.1,0
NB_HS,Huyện Hoa Lư - Ninh Bình,Ninh Bình,Hoa Lư,20.2833,105.9167,2026-03-12 02:02:00,openmeteo,high,2026-03-12T09:00,,19.4,27.4,16.8,20.9,84,100,51,82.5,1021.0,1022.2,1010.6,1017.5,1.4,14.8,0.0,5.2,360,115.9,0.0,0.1,0.1,0.0,0.3,100,100,28,81.9,24.1,24.1,18.1,23.8,0
NB_NB,Thành phố Ninh Bình - Ninh Bình,Ninh Bình,Ninh Bình,20.2539,105.975,2026-03-12 02:01:57,openmeteo,high,2026-03-12T09:00,,19.7,27.0,17.0,21.0,83,100,51,83.3,1020.9,1022.2,1010.8,1017.4,2.3,15.1,0.4,5.3,342,103.7,0.0,0.2,0.2,0.0,0.6,100,100,15,81.5,24.1,24.1,18.1,23.8,0
NB_TL,Thành phố Tam Điệp - Ninh Bình,Ninh Bình,Tam Điệp,20.15,105.9167,2026-03-12 02:01:57,openmeteo,high,2026-03-12T09:00,,19.8,27.5,17.1,21.1,82,100,55,82.9,1020.8,1022.0,1010.8,1017.4,2.9,14.3,0.5,5.1,353,95.7,0.0,0.1,0.1,0.0,0.5,100,100,6,79.0,24.1,24.1,18.1,23.8,0
NT_NA,Huyện Ninh Hải - Ninh Thuận,Ninh Thuận,Ninh Hải,11.6,109.0333,2026-03-12 02:01:43,openmeteo,high,2026-03-12T09:00,,28.0,33.1,19.6,25.9,60,91,38,65.1,1014.4,1016.2,1009.7,1013.2,9.8,27.5,0.4,9.7,36,23.6,0.0,0.0,0.0,0.0,0.0,68,86,0,38.7,24.1,24.1,24.1,24.1,5
NT_TA,Huyện Thuận Bắc - Ninh Thuận,Ninh Thuận,Thuận Bắc,11.75,108.9333,2026-03-12 02:01:43,openmeteo,high,2026-03-12T09:00,,27.1,32.9,18.3,24.8,56,88,38,62.9,1014.6,1016.6,1009.8,1013.4,8.9,24.2,0.0,7.9,50,12.4,0.0,0.0,0.0,0.0,0.0,72,100,0,46.5,24.1,24.1,22.7,24.1,5
NT_PH,Thành phố Phan Rang-Tháp Chàm - Ninh Thuận,Ninh Thuận,Phan Rang-Tháp Chàm,11.5667,108.9833,2026-03-12 02:01:43,openmeteo,high,2026-03-12T09:00,,28.0,33.1,19.6,25.9,60,91,38,65.1,1014.4,1016.2,1009.7,1013.2,9.8,27.5,0.4,9.7,36,23.6,0.0,0.0,0.0,0.0,0.0,68,86,0,38.7,24.1,24.1,24.1,24.1,5
PT_HT,Huyện Hạ Hòa - Phú Thọ,Phú Thọ,Hạ Hòa,21.55,105.0,2026-03-12 02:01:52,openmeteo,high,2026-03-12T09:00,,18.6,24.8,15.4,20.0,93,99,51,85.5,1021.3,1022.7,1010.8,1017.5,0.5,10.4,0.4,3.7,225,111.6,0.0,0.3,0.1,0.1,1.8,98,100,20,88.5,24.1,24.1,7.1,23.6,10
PT_VT,Thành phố Việt Trì - Phú Thọ,Phú Thọ,Việt Trì,21.3,105.4333,2026-03-12 02:01:53,openmeteo,high,2026-03-12T09:00,,19.6,28.3,18.3,21.6,88,98,52,81.5,1021.0,1022.5,1009.6,1017.0,2.2,18.8,0.0,8.2,81,118.8,0.0,0.0,0.0,0.0,0.0,96,100,41,85.2,24.1,24.1,12.4,24.0,10
PT_PT,Thị xã Phú Thọ - Phú Thọ,Phú Thọ,Phú Thọ,21.4,105.2333,2026-03-12 02:01:53,openmeteo,high,2026-03-12T09:00,,19.3,27.3,16.9,21.3,90,95,52,82.2,1021.0,1022.6,1010.0,1017.1,2.5,18.1,0.4,7.0,98,124.3,0.0,0.1,0.1,0.0,0.6,100,100,32,86.2,24.1,24.1,5.1,23.5,10
PY_DD,Huyện Đông Hòa - Phú Yên,Phú Yên,Đông Hòa,12.9833,109.3667,2026-03-12 02:01:41,openmeteo,high,2026-03-12T09:00,,22.5,27.9,20.7,23.0,89,99,66,86.0,1016.9,1018.6,1011.7,1015.3,9.0,17.0,0.5,6.7,16,11.5,0.0,1.1,0.1,0.4,10.7,96,100,40,80.4,12.9,24.1,6.4,20.0,10
PY_TH,Thành phố Tuy Hòa - Phú Yên,Phú Yên,Tuy Hòa,13.0833,109.3,2026-03-12 02:01:41,openmeteo,high,2026-03-12T09:00,,24.1,30.2,20.6,23.8,76,98,52,77.6,1016.5,1018.3,1011.4,1015.0,13.8,19.1,0.7,9.0,33,44.8,0.0,0.3,0.1,0.0,0.6,88,97,17,70.5,12.9,24.1,6.4,20.0,0
PY_SH,Thị xã Sông Cầu - Phú Yên,Phú Yên,Sông Cầu,13.45,109.2167,2026-03-12 02:01:40,openmeteo,high,2026-03-12T09:00,,23.8,30.5,20.6,24.0,75,96,51,74.7,1016.7,1018.5,1011.5,1015.2,11.4,21.3,0.8,8.5,11,16.3,0.0,0.1,0.1,0.0,0.4,85,99,14,67.3,23.9,24.1,4.2,21.2,0
QB_BT,Huyện Bố Trạch - Quảng Bình,Quảng Bình,Bố Trạch,17.5,106.25,2026-03-12 02:00:53,openmeteo,high,2026-03-12T09:00,,16.9,26.9,15.2,18.2,84,100,61,86.1,1019.8,1021.5,1011.3,1017.4,9.5,12.6,0.8,6.4,29,51.8,0.0,0.3,0.2,0.1,1.5,94,100,29,81.8,0.1,24.1,0.1,15.8,0
QB_LT,Huyện Lệ Thủy - Quảng Bình,Quảng Bình,Lệ Thủy,17.2167,106.8,2026-03-12 02:00:53,openmeteo,high,2026-03-12T09:00,,21.1,28.3,19.9,21.8,84,97,63,87.2,1019.0,1020.8,1011.2,1016.7,9.1,11.4,0.0,5.0,351,41.0,0.0,2.2,0.1,0.5,11.2,100,100,42,82.3,14.5,24.1,4.5,20.8,0
QB_MC,Huyện Minh Hóa - Quảng Bình,Quảng Bình,Minh Hóa,17.7833,105.9167,2026-03-12 02:00:53,openmeteo,high,2026-03-12T09:00,,17.7,27.2,15.5,18.8,84,100,57,86.9,1020.2,1021.8,1011.6,1017.7,10.8,14.3,2.8,7.6,37,43.1,0.0,0.0,0.0,0.0,0.0,89,100,17,82.3,0.5,24.1,0.1,15.1,0
QB_QN,Huyện Quảng Ninh - Quảng Bình,Quảng Bình,Quảng Ninh,17.4,106.55,2026-03-12 02:00:54,openmeteo,high,2026-03-12T09:00,,19.7,28.3,17.9,20.6,85,99,61,86.5,1019.6,1021.5,1011.5,1017.3,8.4,12.0,1.3,6.0,25,73.7,0.0,0.3,0.1,0.2,4.1,89,100,44,85.3,11.5,24.1,2.7,21.0,0
QB_QH,Huyện Quảng Trạch - Quảng Bình,Quảng Bình,Quảng Trạch,17.8333,106.4167,2026-03-12 02:00:54,openmeteo,high,2026-03-12T09:00,,19.9,27.0,18.0,20.8,87,99,67,87.2,1019.7,1021.2,1011.2,1017.0,6.9,14.2,0.8,6.0,332,41.0,0.0,0.4,0.1,0.2,5.7,93,100,29,83.2,16.4,24.1,11.0,21.7,10
QB_TN,Huyện Tuyên Hóa - Quảng Bình,Quảng Bình,Tuyên Hóa,17.9,106.0,2026-03-12 02:00:54,openmeteo,high,2026-03-12T09:00,,19.5,29.4,18.0,21.0,90,99,63,88.0,1020.2,1021.7,1010.6,1017.3,6.8,10.9,0.4,4.3,357,347.7,0.0,0.5,0.1,0.2,3.6,94,100,0,83.3,24.1,24.1,3.2,22.6,10
QB_DH,Thành phố Đồng Hới - Quảng Bình,Quảng Bình,Đồng Hới,17.4687,106.6227,2026-03-12 02:00:53,openmeteo,high,2026-03-12T09:00,,19.9,27.7,18.2,20.7,87,97,64,87.0,1019.3,1021.3,1011.4,1017.0,8.1,12.5,0.4,5.3,21,52.9,0.0,0.3,0.1,0.2,5.1,93,100,33,84.7,11.5,24.1,2.7,21.0,10
QB_BAD,Thị xã Ba Đồn - Quảng Bình,Quảng Bình,Ba Đồn,17.75,106.4167,2026-03-12 02:00:52,openmeteo,high,2026-03-12T09:00,,20.9,27.7,19.4,21.7,86,98,67,86.7,1019.4,1021.1,1011.1,1016.8,6.1,15.1,0.4,5.3,320,31.2,0.0,0.3,0.1,0.2,4.4,92,100,31,79.0,16.4,24.1,11.0,21.7,10
QN_NT,Huyện Núi Thành - Quảng Nam,Quảng Nam,Núi Thành,15.4333,108.6667,2026-03-12 02:01:39,openmeteo,high,2026-03-12T09:00,,23.5,31.3,19.7,23.6,89,98,55,85.0,1018.2,1020.0,1011.4,1016.4,3.7,11.2,0.4,4.6,11,50.9,0.0,1.2,0.1,0.7,16.1,85,100,0,68.8,23.9,24.1,6.7,20.5,10
QN_DG,Huyện Điện Bàn - Quảng Nam,Quảng Nam,Điện Bàn,15.9,108.25,2026-03-12 02:01:38,openmeteo,high,2026-03-12T09:00,,23.0,29.6,18.9,23.1,84,96,57,84.2,1017.9,1020.0,1011.2,1016.2,4.4,15.3,0.7,5.6,9,11.9,0.0,1.0,0.1,0.8,18.2,89,100,0,70.9,21.1,24.1,6.3,19.4,0
QN_HT,Thành phố Hội An - Quảng Nam,Quảng Nam,Hội An,15.8833,108.3333,2026-03-12 02:01:38,openmeteo,high,2026-03-12T09:00,,22.8,29.4,18.7,22.9,84,96,57,84.2,1017.9,1020.0,1011.2,1016.2,4.4,15.3,0.7,5.6,9,11.9,0.0,1.0,0.1,0.8,18.2,89,100,0,70.9,21.1,24.1,6.3,19.4,0
QN_TC,Thành phố Tam Kỳ - Quảng Nam,Quảng Nam,Tam Kỳ,15.5667,108.4833,2026-03-12 02:01:38,openmeteo,high,2026-03-12T09:00,,22.6,29.6,18.1,22.5,87,100,55,85.6,1017.9,1019.9,1011.3,1016.2,3.6,13.4,0.4,4.5,37,61.1,0.1,1.1,0.1,1.0,23.6,93,100,6,74.4,23.9,24.1,6.7,20.5,10
QN_BT,Huyện Bình Sơn - Quảng Ngãi,Quảng Ngãi,Bình Sơn,15.3167,108.7667,2026-03-12 02:01:40,openmeteo,high,2026-03-12T09:00,,21.1,28.6,18.4,21.4,90,97,56,85.1,1018.2,1020.1,1011.7,1016.5,5.4,12.3,0.4,5.2,360,18.6,0.0,1.2,0.1,0.9,22.7,93,100,35,76.0,24.1,24.1,5.6,20.4,10
QN_LS,Huyện Lý Sơn - Quảng Ngãi,Quảng Ngãi,Lý Sơn,15.3833,109.1167,2026-03-12 02:01:39,openmeteo,high,2026-03-12T09:00,,24.2,25.4,23.1,24.1,73,86,63,77.1,1017.3,1019.3,1011.6,1015.8,10.7,18.2,2.3,9.4,20,27.6,0.0,1.4,0.1,1.2,29.7,89,97,0,56.9,15.3,24.1,4.6,21.3,0
QN_QN,Thành phố Quảng Ngãi - Quảng Ngãi,Quảng Ngãi,Quảng Ngãi,15.1167,108.8,2026-03-12 02:01:39,openmeteo,high,2026-03-12T09:00,,22.9,30.0,18.6,22.9,85,98,53,82.7,1017.8,1019.7,1011.5,1016.1,6.2,15.6,0.5,5.2,10,336.5,0.0,1.5,0.1,0.7,16.7,87,100,29,71.4,18.9,24.1,6.5,20.9,0
QN_LS2,Đảo Lý Sơn - Quảng Ngãi,Quảng Ngãi,Lý Sơn,15.3833,109.1167,2026-03-12 02:02:23,openmeteo,high,2026-03-12T09:00,,24.2,25.4,23.1,24.1,73,86,63,77.1,1017.3,1019.3,1011.6,1015.8,10.7,18.2,2.3,9.4,20,27.6,0.0,1.4,0.1,1.2,29.7,89,97,0,56.9,15.3,24.1,4.6,21.3,0
QN_BG,Huyện Ba Chẽ - Quảng Ninh,Quảng Ninh,Ba Chẽ,21.2833,107.1833,2026-03-12 02:00:42,openmeteo,high,2026-03-12T09:00,,20.7,25.8,15.9,20.3,72,100,50,79.4,1021.0,1022.9,1012.1,1018.1,3.9,16.3,0.5,5.9,22,98.5,0.0,0.3,0.1,0.0,1.2,65,100,0,73.1,24.1,24.1,21.1,24.1,0
QN_BQ,Huyện Bình Liêu - Quảng Ninh,Quảng Ninh,Bình Liêu,21.5333,107.4333,2026-03-12 02:00:43,openmeteo,high,2026-03-12T09:00,,19.9,24.1,14.2,19.1,64,97,48,80.2,1021.0,1023.0,1012.5,1018.4,8.1,15.3,1.8,7.0,32,121.5,0.0,0.0,0.0,0.0,0.0,35,100,0,72.6,24.1,24.1,2.2,23.2,0
QN_CT,Huyện Cô Tô - Quảng Ninh,Quảng Ninh,Cô Tô,20.9681,107.7639,2026-03-12 02:00:43,openmeteo,high,2026-03-12T09:00,,20.4,22.4,19.5,20.8,69,93,63,82.2,1020.5,1022.7,1012.5,1017.9,16.9,17.6,0.4,8.7,50,68.0,0.0,0.3,0.1,0.1,3.5,62,100,0,69.5,24.1,24.1,16.1,23.7,0
QN_HD,Huyện Hải Hà - Quảng Ninh,Quảng Ninh,Hải Hà,21.4333,107.7167,2026-03-12 02:00:44,openmeteo,high,2026-03-12T09:00,,18.4,21.4,14.3,17.6,65,99,57,84.8,1021.1,1023.6,1013.0,1018.8,7.2,13.2,1.0,6.0,53,109.2,0.0,0.3,0.1,0.2,3.9,52,100,0,78.5,24.1,24.1,13.2,23.3,0
QN_TY,Huyện Tiên Yên - Quảng Ninh,Quảng Ninh,Tiên Yên,21.3833,107.3833,2026-03-12 02:00:44,openmeteo,high,2026-03-12T09:00,,20.5,25.2,14.3,19.9,69,97,50,79.4,1020.9,1022.9,1012.2,1018.2,0.0,17.7,0.0,6.2,270,102.2,0.0,0.1,0.1,0.0,0.3,70,100,0,72.3,24.1,24.1,2.2,23.2,0
QN_VD,Huyện Vân Đồn - Quảng Ninh,Quảng Ninh,Vân Đồn,20.9551,107.4764,2026-03-12 02:00:44,openmeteo,high,2026-03-12T09:00,,20.7,26.0,15.7,20.5,73,100,50,80.8,1020.9,1022.9,1012.2,1018.1,6.9,17.3,0.4,6.5,39,62.4,0.0,0.6,0.1,0.2,3.7,100,100,0,76.8,24.1,24.1,16.5,23.9,0
QN_DH,Huyện Đầm Hà - Quảng Ninh,Quảng Ninh,Đầm Hà,21.3667,107.6,2026-03-12 02:00:43,openmeteo,high,2026-03-12T09:00,,21.8,24.8,15.4,20.6,68,98,52,81.8,1020.8,1023.1,1012.6,1018.3,4.0,18.6,2.2,7.1,90,75.7,0.0,0.5,0.1,0.1,2.4,80,100,0,76.9,24.1,24.1,0.6,23.4,0
QN_CP,Thành phố Cẩm Phả - Quảng Ninh,Quảng Ninh,Cẩm Phả,21.0167,107.3167,2026-03-12 02:00:41,openmeteo,high,2026-03-12T09:00,,20.7,25.3,15.1,20.0,69,97,51,78.7,1020.6,1022.8,1012.4,1018.0,5.7,19.5,1.0,7.9,55,75.6,0.0,0.4,0.1,0.1,1.9,100,100,0,69.5,24.1,24.1,16.5,23.9,0
QN_HL,Thành phố Hạ Long - Quảng Ninh,Quảng Ninh,Hạ Long,20.9582,107.0758,2026-03-12 02:00:41,openmeteo,high,2026-03-12T09:00,,21.7,26.0,17.1,21.7,71,94,53,78.7,1020.6,1022.6,1012.2,1017.8,3.2,21.4,1.9,8.5,63,78.6,0.0,0.2,0.2,0.0,0.6,100,100,0,68.1,24.1,24.1,18.5,24.0,0
